Date,Experiment,Proposed Regime,Regime Description,Proposed Strategy,Implemented Regime,Implemented Strategy,Proposed Turnover,Actual Turnover,Transaction Cost,Executed Rebalance,Skipped Due To Threshold
2016-06-30,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-01,Quarterly 2-Month Confirmation + 5% Threshold,2.0,Mixed / transition regime,Minimum Volatility,2,Minimum Volatility,0.1528315610249002,0.1528315610249002,2.707760436320836,True,False
2016-07-05,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-06,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-07,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-08,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-11,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-12,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-13,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-14,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-15,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-18,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-19,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-20,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-21,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-22,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-25,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-26,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-27,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-28,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-07-29,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-01,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-02,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-03,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-04,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-05,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-08,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-09,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-10,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-11,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-12,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-15,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-16,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-17,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-18,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-19,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-22,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-23,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-24,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-25,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-26,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-29,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-30,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-08-31,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-01,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-02,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-06,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-07,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-08,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-09,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-12,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-13,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-14,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-15,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-16,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-19,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-20,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-21,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-22,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-23,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-26,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-27,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-28,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-29,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-09-30,Quarterly 2-Month Confirmation + 5% Threshold,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2016-10-03,Quarterly 2-Month Confirmation + 5% Threshold,0.0,Equity growth / risk-on,60/40,0,60/40,0.895432127166605,0.895432127166605,15.966485259035446,True,False
2016-10-04,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-05,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-06,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-07,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-10,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-11,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-12,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-13,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-14,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-17,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-18,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-19,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-20,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-21,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-24,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-25,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-26,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-27,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-28,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-10-31,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-01,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-02,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-03,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-04,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-07,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-08,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-09,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-10,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-11,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-14,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-15,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-16,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-17,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-18,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-21,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-22,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-23,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-25,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-28,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-29,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-11-30,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-01,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-02,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-05,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-06,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-07,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-08,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-09,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-12,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-13,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-14,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-15,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-16,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-19,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-20,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-21,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-22,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-23,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-27,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-28,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-29,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2016-12-30,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-01-03,Quarterly 2-Month Confirmation + 5% Threshold,3.0,Commodity strength / inflation-like,Equal Weight,3,Equal Weight,1.6,1.6,28.522017770481703,True,False
2017-01-04,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-05,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-06,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-09,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-10,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-11,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-12,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-13,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-17,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-18,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-19,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-20,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-23,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-24,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-25,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-26,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-27,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-30,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-01-31,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-01,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-02,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-03,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-06,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-07,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-08,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-09,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-10,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-13,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-14,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-15,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-16,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-17,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-21,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-22,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-23,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-24,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-27,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-02-28,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-01,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-02,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-03,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-06,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-07,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-08,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-09,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-10,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-13,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-14,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-15,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-16,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-17,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-20,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-21,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-22,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-23,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-24,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-27,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-28,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-29,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-30,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-03-31,Quarterly 2-Month Confirmation + 5% Threshold,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2017-04-03,Quarterly 2-Month Confirmation + 5% Threshold,0.0,Equity growth / risk-on,60/40,0,60/40,1.605229884384563,1.605229884384563,29.953476854166237,True,False
2017-04-04,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-05,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-06,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-07,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-10,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-11,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-12,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-13,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-17,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-18,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-19,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-20,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-21,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-24,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-25,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-26,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-27,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-04-28,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-01,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-02,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-03,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-04,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-05,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-08,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-09,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-10,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-11,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-12,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-15,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-16,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-17,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-18,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-19,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-22,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-23,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-24,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-25,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-26,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-30,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-05-31,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-06-01,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-06-02,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-06-05,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-06-06,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-06-07,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
2017-06-08,Quarterly 2-Month Confirmation + 5% Threshold,,,,0,60/40,0.0,0.0,0.0,False,False
